ticket_id,true_reason,agent_code,double_payout,true_refund_inr,care_plus
T404791,,,N,,N
T404792,,,N,,N
T404793,,,N,,N
T404794,PRICE-ADJ,GW-OTHER,N,600,N
T404795,,,N,,N
T404796,,,N,,N
T404797,,,N,,N
T404798,,,N,,N
T404799,,,N,,N
T404800,,,N,,N
T404801,CANCEL,GW-OTHER,N,3999,Y
T404802,,,N,,Y
T404803,,,N,,Y
T404804,,,N,,N
T404805,,,N,,N
T404806,,,N,,N
T404807,GW-OTHER,GW-OTHER,N,400,Y
T404808,,,N,,N
T404809,,,N,,Y
T404810,,,N,,N
T404811,,,N,,N
T404812,,,N,,N
T404813,,,N,,N
T404814,,,N,,Y
T404815,,,N,,Y
T404816,,,N,,N
T404817,,,N,,N
T404818,,,N,,N
T404819,,,N,,N
T404820,,,N,,N
T404821,,,N,,N
T404822,,,N,,Y
T404823,,,N,,N
T404824,,,N,,Y
T404825,,,N,,Y
T404826,,,N,,N
T404827,,,N,,N
T404828,,,N,,N
T404829,,,N,,Y
T404830,,,N,,N
T404831,,,N,,N
T404832,RETURN-QC-OK,GW-OTHER,N,4799,N
T404833,,,N,,N
T404834,,,N,,N
T404835,,,N,,N
T404836,PRICE-ADJ,GW-OTHER,N,750,N
T404837,,,N,,N
T404838,DUP-PAYMENT,DUP-PAYMENT,N,6499,N
T404839,,,N,,N
T404840,,,N,,N
T404841,,,N,,N
T404842,,,N,,Y
T404843,,,N,,Y
T404844,,,N,,Y
T404845,,,N,,Y
T404846,GW-OTHER,GW-OTHER,N,800,N
T404847,,,N,,N
T404848,,,N,,Y
T404849,,,N,,N
T404850,,,N,,N
T404851,,,N,,N
T404852,,,N,,N
T404853,,,N,,N
T404854,,,N,,Y
T404855,,,N,,N
T404856,,,N,,N
T404857,,,N,,Y
T404858,WTY-BUYBACK,WTY-BUYBACK,N,764,N
T404859,,,N,,N
T404860,DOA-REPL,GW-OTHER,Y,3499,N
T404861,,,N,,N
T404862,DOA-REPL,DOA-REPL,N,2799,N
T404863,DOA-REPL,GW-OTHER,N,1799,Y
T404864,RETURN-QC-OK,RETURN-QC-OK,N,2249,N
T404865,DOA-REPL,GW-OTHER,N,3149,N
T404866,DOA-REPL,GW-OTHER,N,2799,Y
T404867,,,N,,N
T404868,,,N,,N
T404869,LOST-TRANSIT,DUP-PAYMENT,N,2374,Y
T404870,,,N,,N
T404871,GW-OTHER,GW-OTHER,N,250,Y
T404872,,,N,,N
T404873,,,N,,N
T404874,WTY-BUYBACK,WTY-BUYBACK,N,5113,N
T404875,,,N,,N
T404876,,,N,,N
T404877,,,N,,N
T404878,,,N,,N
T404879,,,N,,N
T404880,,,N,,Y
T404881,,,N,,N
T404882,,,N,,N
T404883,,,N,,N
T404884,,,N,,N
T404885,,,N,,N
T404886,,,N,,N
T404887,,,N,,Y
T404888,,,N,,N
T404889,RETURN-QC-OK,GW-OTHER,Y,6499,Y
T404890,,,N,,N
T404891,,,N,,N
T404892,,,N,,N
T404893,CANCEL,GW-OTHER,N,2124,Y
T404894,,,N,,Y
T404895,,,N,,N
T404896,,,N,,N
T404897,,,N,,N
T404898,,,N,,N
T404899,,,N,,N
T404900,,,N,,N
T404901,,,N,,N
T404902,,,N,,N
T404903,,,N,,Y
T404904,CANCEL,CANCEL,N,4999,Y
T404905,PRICE-ADJ,GW-OTHER,N,300,Y
T404906,,,N,,N
T404907,,,N,,N
T404908,,,N,,N
T404909,,,N,,N
T404910,WTY-BUYBACK,WTY-BUYBACK,N,1450,Y
T404911,,,N,,Y
T404912,,,N,,Y
T404913,,,N,,N
T404914,,,N,,Y
T404915,CANCEL,CANCEL,N,3324,Y
T404916,,,N,,N
T404917,DOA-REPL,GW-OTHER,Y,2499,N
T404918,,,N,,Y
T404919,,,N,,Y
T404920,,,N,,N
T404921,LOST-TRANSIT,LOST-TRANSIT,Y,1799,Y
T404922,PRICE-ADJ,PRICE-ADJ,N,200,N
T404923,,,N,,Y
T404924,,,N,,Y
T404925,,,N,,Y
T404926,,,N,,Y
T404927,PRICE-ADJ,PRICE-ADJ,N,600,Y
T404928,,,N,,N
T404929,LOST-TRANSIT,GW-OTHER,Y,3149,N
T404930,CANCEL,CANCEL,N,3499,Y
T404931,,,N,,N
T404932,,,N,,Y
T404933,,,N,,N
T404934,,,N,,N
T404935,,,N,,N
T404936,,,N,,Y
T404937,,,N,,N
T404938,RETURN-QC-OK,GW-OTHER,N,5849,Y
T404939,,,N,,N
T404940,,,N,,N
T404941,,,N,,Y
T404942,,,N,,Y
T404943,,,N,,N
T404944,,,N,,N
T404945,,,N,,N
T404946,,,N,,Y
T404947,,,N,,Y
T404948,,,N,,N
T404949,,,N,,N
T404950,,,N,,N
T404951,,,N,,N
T404952,,,N,,N
T404953,,,N,,N
T404954,,,N,,N
T404955,,,N,,Y
T404956,,,N,,N
T404957,,,N,,N
T404958,,,N,,N
T404959,,,N,,N
T404960,,,N,,N
T404961,,,N,,Y
T404962,DOA-REPL,DOA-REPL,N,6174,N
T404963,GW-OTHER,GW-OTHER,N,500,N
T404964,,,N,,Y
T404965,,,N,,Y
T404966,,,N,,Y
T404967,,,N,,Y
T404968,RETURN-QC-OK,GW-OTHER,Y,6499,Y
T404969,,,N,,N
T404970,RETURN-QC-OK,GW-OTHER,N,3149,Y
T404971,DOA-REPL,GW-OTHER,N,2974,N
T404972,,,N,,Y
T404973,,,N,,Y
T404974,,,N,,N
T404975,WTY-BUYBACK,GW-OTHER,N,1508,N
T404976,,,N,,Y
T404977,DOA-REPL,GW-OTHER,N,2249,Y
T404978,,,N,,N
T404979,,,N,,N
T404980,,,N,,Y
T404981,,,N,,N
T404982,,,N,,N
T404983,,,N,,N
T404984,,,N,,N
T404985,RETURN-QC-OK,RETURN-QC-OK,N,4749,Y
T404986,,,N,,N
T404987,,,N,,N
T404988,,,N,,Y
T404989,,,N,,Y
T404990,,,N,,N
T404991,,,N,,Y
T404992,,,N,,Y
T404993,,,N,,N
T404994,,,N,,N
T404995,,,N,,N
T404996,,,N,,Y
T404997,,,N,,Y
T404998,,,N,,N
T404999,,,N,,Y
T405000,,,N,,N
T405001,PRICE-ADJ,PRICE-ADJ,N,500,N
T405002,,,N,,Y
T405003,LOST-TRANSIT,GW-OTHER,N,3149,N
T405004,,,N,,N
T405005,,,N,,N
T405006,,,N,,Y
T405007,,,N,,N
T405008,,,N,,N
T405009,,,N,,N
T405010,,,N,,N
T405011,RETURN-QC-OK,GW-OTHER,N,798,Y
T405012,,,N,,Y
T405013,DOA-REPL,GW-OTHER,N,3324,Y
T405014,,,N,,Y
T405015,LOST-TRANSIT,GW-OTHER,Y,1799,N
T405016,,,N,,N
T405017,,,N,,N
T405018,,,N,,N
T405019,,,N,,N
T405020,,,N,,Y
T405021,,,N,,N
T405022,,,N,,Y
T405023,,,N,,N
T405024,,,N,,N
T405025,,,N,,Y
T405026,,,N,,N
T405027,,,N,,N
T405028,,,N,,Y
T405029,,,N,,Y
T405030,RETURN-QC-OK,GW-OTHER,Y,2249,N
T405031,DOA-REPL,DOA-REPL,N,1104,Y
T405032,,,N,,N
T405033,,,N,,N
T405034,,,N,,N
T405035,,,N,,N
T405036,,,N,,Y
T405037,,,N,,N
T405038,,,N,,Y
T405039,,,N,,N
T405040,,,N,,Y
T405041,,,N,,N
T405042,,,N,,N
T405043,,,N,,N
T405044,DOA-REPL,GW-OTHER,N,1799,Y
T405045,,,N,,N
T405046,,,N,,N
T405047,,,N,,N
T405048,,,N,,Y
T405049,,,N,,N
T405050,,,N,,N
T405051,CANCEL,GW-OTHER,N,3499,Y
T405052,,,N,,N
T405053,,,N,,N
T405054,,,N,,Y
T405055,,,N,,Y
T405056,,,N,,N
T405057,,,N,,Y
T405058,,,N,,Y
T405059,,,N,,N
T405060,,,N,,N
T405061,,,N,,N
T405062,,,N,,N
T405063,,,N,,N
T405064,,,N,,N
T405065,,,N,,N
T405066,,,N,,N
T405067,,,N,,Y
T405068,,,N,,N
T405069,,,N,,N
T405070,,,N,,N
T405071,RETURN-QC-OK,GW-OTHER,N,6299,Y
T405072,,,N,,N
T405073,,,N,,N
T405074,,,N,,N
T405075,,,N,,N
T405076,,,N,,Y
T405077,,,N,,Y
T405078,,,N,,N
T405079,,,N,,N
T405080,,,N,,N
T405081,DOA-REPL,DOA-REPL,N,3324,Y
T405082,DUP-PAYMENT,DUP-PAYMENT,N,6499,Y
T405083,,,N,,N
T405084,DOA-REPL,DOA-REPL,N,3499,N
T405085,,,N,,N
T405086,,,N,,Y
T405087,,,N,,N
T405088,,,N,,N
T405089,DOA-REPL,GW-OTHER,N,399,N
T405090,,,N,,N
T405091,,,N,,N
T405092,GW-OTHER,GW-OTHER,N,400,Y
T405093,,,N,,N
T405094,,,N,,Y
T405095,,,N,,Y
T405096,,,N,,Y
T405097,GW-OTHER,GW-OTHER,N,400,N
T405098,,,N,,N
T405099,CANCEL,CANCEL,N,1299,N
T405100,GW-OTHER,GW-OTHER,N,300,N
T405101,,,N,,N
T405102,,,N,,N
T405103,,,N,,N
T405104,,,N,,N
T405105,,,N,,N
T405106,,,N,,N
T405107,,,N,,N
T405108,,,N,,N
T405109,,,N,,N
T405110,DUP-PAYMENT,GW-OTHER,N,3598,Y
T405111,,,N,,N
T405112,,,N,,N
T405113,,,N,,N
T405114,,,N,,N
T405115,,,N,,N
T405116,,,N,,N
T405117,,,N,,N
T405118,,,N,,Y
T405119,,,N,,N
T405120,,,N,,N
T405121,,,N,,Y
T405122,,,N,,N
T405123,LOST-TRANSIT,GW-OTHER,N,1599,N
T405124,,,N,,Y
T405125,,,N,,Y
T405126,,,N,,N
T405127,,,N,,Y
T405128,,,N,,N
T405129,LOST-TRANSIT,LOST-TRANSIT,Y,6998,Y
T405130,,,N,,N
T405131,,,N,,N
T405132,,,N,,N
T405133,,,N,,Y
T405134,,,N,,Y
T405135,,,N,,N
T405136,,,N,,N
T405137,,,N,,Y
T405138,,,N,,Y
T405139,,,N,,N
T405140,,,N,,Y
T405141,,,N,,N
T405142,,,N,,N
T405143,,,N,,N
T405144,,,N,,N
T405145,,,N,,Y
T405146,DUP-PAYMENT,GW-OTHER,N,1529,Y
T405147,RETURN-QC-OK,GW-OTHER,Y,2974,N
T405148,,,N,,Y
T405149,DOA-REPL,GW-OTHER,N,2499,Y
T405150,,,N,,N
T405151,,,N,,Y
T405152,,,N,,Y
T405153,,,N,,N
T405154,,,N,,N
T405155,,,N,,Y
T405156,,,N,,N
T405157,,,N,,Y
T405158,,,N,,N
T405159,,,N,,N
T405160,,,N,,N
T405161,DUP-PAYMENT,WTY-BUYBACK,N,2468,Y
T405162,,,N,,N
T405163,,,N,,N
T405164,DOA-REPL,GW-OTHER,N,3324,N
T405165,,,N,,N
T405166,,,N,,N
T405167,,,N,,N
T405168,,,N,,Y
T405169,,,N,,Y
T405170,,,N,,Y
T405171,,,N,,N
T405172,,,N,,N
T405173,LOST-TRANSIT,GW-OTHER,N,5849,Y
T405174,RETURN-QC-OK,RETURN-QC-OK,Y,3149,N
T405175,,,N,,N
T405176,RETURN-QC-OK,RETURN-QC-OK,N,1799,N
T405177,,,N,,N
T405178,,,N,,N
T405179,,,N,,N
T405180,,,N,,N
T405181,,,N,,Y
T405182,,,N,,N
T405183,DOA-REPL,GW-OTHER,Y,3499,N
T405184,,,N,,N
T405185,,,N,,N
T405186,,,N,,N
T405187,DUP-PAYMENT,DUP-PAYMENT,N,1799,N
T405188,,,N,,N
T405189,LOST-TRANSIT,LOST-TRANSIT,N,1039,N
T405190,,,N,,Y
T405191,,,N,,N
T405192,,,N,,Y
T405193,,,N,,Y
T405194,,,N,,Y
T405195,,,N,,Y
T405196,LOST-TRANSIT,LOST-TRANSIT,N,1799,N
T405197,,,N,,N
T405198,,,N,,N
T405199,,,N,,N
T405200,,,N,,N
T405201,WTY-BUYBACK,GW-OTHER,N,1429,N
T405202,,,N,,N
T405203,,,N,,N
T405204,RETURN-QC-OK,GW-OTHER,N,2799,N
T405205,,,N,,Y
T405206,,,N,,N
T405207,,,N,,N
T405208,,,N,,N
T405209,,,N,,N
T405210,,,N,,Y
T405211,,,N,,N
T405212,,,N,,N
T405213,,,N,,N
T405214,,,N,,Y
T405215,,,N,,N
T405216,,,N,,N
T405217,,,N,,N
T405218,,,N,,N
T405219,LOST-TRANSIT,GW-OTHER,N,1799,Y
T405220,,,N,,Y
T405221,DUP-PAYMENT,DUP-PAYMENT,N,3499,Y
T405222,DOA-REPL,GW-OTHER,N,3324,N
T405223,DOA-REPL,GW-OTHER,N,2974,N
T405224,,,N,,N
T405225,CANCEL,GW-OTHER,N,2374,N
T405226,PRICE-ADJ,PRICE-ADJ,N,200,Y
T405227,,,N,,N
T405228,,,N,,N
T405229,,,N,,N
T405230,,,N,,Y
T405231,,,N,,N
T405232,PRICE-ADJ,GW-OTHER,N,200,Y
T405233,DOA-REPL,GW-OTHER,N,2124,Y
T405234,,,N,,N
T405235,,,N,,Y
T405236,,,N,,N
T405237,,,N,,N
T405238,,,N,,Y
T405239,,,N,,Y
T405240,,,N,,Y
T405241,,,N,,Y
T405242,,,N,,N
T405243,CANCEL,GW-OTHER,N,2799,Y
T405244,WTY-BUYBACK,GW-OTHER,N,864,N
T405245,RETURN-QC-OK,GW-OTHER,N,1999,N
T405246,,,N,,N
T405247,,,N,,N
T405248,,,N,,N
T405249,,,N,,N
T405250,,,N,,N
T405251,,,N,,Y
T405252,,,N,,Y
T405253,PRICE-ADJ,PRICE-ADJ,N,600,N
T405254,,,N,,N
T405255,,,N,,N
T405256,,,N,,N
T405257,DOA-REPL,GW-OTHER,N,3499,N
T405258,,,N,,N
T405259,,,N,,N
T405260,,,N,,N
T405261,,,N,,Y
T405262,,,N,,Y
T405263,,,N,,N
T405264,,,N,,N
T405265,,,N,,N
T405266,DOA-REPL,GW-OTHER,N,2974,N
T405267,,,N,,Y
T405268,,,N,,N
T405269,CANCEL,CANCEL,N,2374,N
T405270,,,N,,N
T405271,,,N,,Y
T405272,,,N,,N
T405273,,,N,,N
T405274,,,N,,N
T405275,RETURN-QC-OK,RETURN-QC-OK,N,2499,N
T405276,,,N,,N
T405277,,,N,,Y
T405278,RETURN-QC-OK,GW-OTHER,N,5039,N
T405279,DOA-REPL,GW-OTHER,N,1199,Y
T405280,,,N,,N
T405281,,,N,,Y
T405282,,,N,,N
T405283,,,N,,Y
T405284,,,N,,Y
T405285,,,N,,N
T405286,,,N,,N
T405287,DOA-REPL,GW-OTHER,N,3149,Y
T405288,,,N,,N
T405289,,,N,,Y
T405290,DUP-PAYMENT,DUP-PAYMENT,N,2499,N
T405291,,,N,,Y
T405292,,,N,,N
T405293,,,N,,N
T405294,,,N,,Y
T405295,,,N,,N
T405296,DOA-REPL,DOA-REPL,N,2374,Y
T405297,,,N,,N
T405298,,,N,,N
T405299,,,N,,N
T405300,CANCEL,GW-OTHER,N,2499,N
T405301,,,N,,N
T405302,,,N,,N
T405303,WTY-BUYBACK,WTY-BUYBACK,N,244,N
T405304,,,N,,N
T405305,DOA-REPL,GW-OTHER,N,3499,N
T405306,,,N,,N
T405307,RETURN-QC-OK,GW-OTHER,N,12998,Y
T405308,,,N,,Y
T405309,,,N,,Y
T405310,,,N,,N
T405311,,,N,,N
T405312,,,N,,N
T405313,DUP-PAYMENT,GW-OTHER,N,4999,N
T405314,,,N,,N
T405315,,,N,,N
T405316,,,N,,N
T405317,RETURN-QC-OK,GW-OTHER,Y,6499,N
T405318,,,N,,N
T405319,,,N,,N
T405320,RETURN-QC-OK,PRICE-ADJ,N,1709,N
T405321,DOA-REPL,DOA-REPL,N,4249,N
T405322,,,N,,N
T405323,CANCEL,CANCEL,N,2499,N
T405324,,,N,,N
T405325,,,N,,Y
T405326,,,N,,N
T405327,,,N,,N
T405328,,,N,,N
T405329,LOST-TRANSIT,GW-OTHER,N,2799,Y
T405330,LOST-TRANSIT,GW-OTHER,N,4499,N
T405331,,,N,,Y
T405332,,,N,,Y
T405333,,,N,,N
T405334,PRICE-ADJ,GW-OTHER,N,750,Y
T405335,,,N,,N
T405336,,,N,,Y
T405337,RETURN-QC-OK,RETURN-QC-OK,N,2499,N
T405338,,,N,,N
T405339,,,N,,Y
T405340,,,N,,Y
T405341,,,N,,N
T405342,,,N,,N
T405343,,,N,,N
T405344,DOA-REPL,GW-OTHER,Y,1999,N
T405345,,,N,,N
T405346,,,N,,N
T405347,,,N,,N
T405348,DOA-REPL,GW-OTHER,N,1999,N
T405349,,,N,,N
T405350,,,N,,N
T405351,,,N,,N
T405352,,,N,,N
T405353,,,N,,Y
T405354,,,N,,N
T405355,,,N,,N
T405356,,,N,,N
T405357,,,N,,Y
T405358,,,N,,N
T405359,,,N,,N
T405360,,,N,,Y
T405361,,,N,,N
T405362,,,N,,N
T405363,,,N,,N
T405364,DOA-REPL,GW-OTHER,N,11998,N
T405365,,,N,,N
T405366,,,N,,N
T405367,,,N,,N
T405368,,,N,,Y
T405369,LOST-TRANSIT,GW-OTHER,Y,5199,N
T405370,,,N,,Y
T405371,,,N,,Y
T405372,RETURN-QC-OK,GW-OTHER,N,12348,N
T405373,,,N,,N
T405374,,,N,,N
T405375,,,N,,N
T405376,,,N,,N
T405377,,,N,,Y
T405378,,,N,,N
T405379,,,N,,N
T405380,,,N,,N
T405381,,,N,,Y
T405382,,,N,,Y
T405383,,,N,,Y
T405384,,,N,,Y
T405385,,,N,,N
T405386,,,N,,Y
T405387,DOA-REPL,DOA-REPL,N,2499,Y
T405388,CANCEL,GW-OTHER,N,3198,N
T405389,,,N,,N
T405390,,,N,,N
T405391,,,N,,Y
T405392,,,N,,Y
T405393,,,N,,N
T405394,,,N,,N
T405395,,,N,,Y
T405396,,,N,,N
T405397,RETURN-QC-OK,GW-OTHER,N,1039,N
T405398,,,N,,N
T405399,LOST-TRANSIT,GW-OTHER,N,2974,N
T405400,,,N,,N
T405401,,,N,,Y
T405402,,,N,,N
T405403,,,N,,N
T405404,RETURN-QC-OK,GW-OTHER,N,1999,N
T405405,,,N,,Y
T405406,,,N,,N
T405407,,,N,,N
T405408,RETURN-QC-OK,GW-OTHER,N,5849,N
T405409,,,N,,Y
T405410,,,N,,Y
T405411,,,N,,N
T405412,CANCEL,CANCEL,N,5524,N
T405413,,,N,,N
T405414,,,N,,N
T405415,,,N,,N
T405416,,,N,,N
T405417,,,N,,Y
T405418,,,N,,N
T405419,,,N,,N
T405420,,,N,,N
T405421,GW-OTHER,GW-OTHER,N,250,N
T405422,,,N,,Y
T405423,,,N,,N
T405424,DOA-REPL,GW-OTHER,N,3149,N
T405425,DUP-PAYMENT,DUP-PAYMENT,N,5849,Y
T405426,,,N,,N
T405427,,,N,,Y
T405428,,,N,,N
T405429,,,N,,N
T405430,,,N,,Y
T405431,,,N,,N
T405432,,,N,,Y
T405433,,,N,,N
T405434,,,N,,Y
T405435,,,N,,N
T405436,CANCEL,CANCEL,N,6499,N
T405437,,,N,,N
T405438,,,N,,N
T405439,,,N,,N
T405440,,,N,,N
T405441,,,N,,N
T405442,,,N,,Y
T405443,,,N,,N
T405444,WTY-BUYBACK,WTY-BUYBACK,N,1306,N
T405445,,,N,,N
T405446,,,N,,N
T405447,,,N,,N
T405448,DOA-REPL,GW-OTHER,N,3499,Y
T405449,,,N,,Y
T405450,CANCEL,CANCEL,N,2249,Y
T405451,,,N,,N
T405452,DOA-REPL,GW-OTHER,N,3499,N
T405453,,,N,,N
T405454,DUP-PAYMENT,DUP-PAYMENT,N,2124,N
T405455,,,N,,Y
T405456,,,N,,Y
T405457,,,N,,Y
T405458,,,N,,Y
T405459,DOA-REPL,GW-OTHER,N,3499,Y
T405460,,,N,,N
T405461,,,N,,N
T405462,RETURN-QC-OK,GW-OTHER,Y,3499,N
T405463,LOST-TRANSIT,LOST-TRANSIT,N,2499,N
T405464,,,N,,Y
T405465,DOA-REPL,GW-OTHER,N,6499,Y
T405466,,,N,,N
T405467,DOA-REPL,DOA-REPL,N,3499,Y
T405468,,,N,,N
T405469,,,N,,N
T405470,RETURN-QC-OK,GW-OTHER,N,2499,Y
T405471,,,N,,Y
T405472,,,N,,N
T405473,,,N,,N
T405474,,,N,,Y
T405475,GW-OTHER,GW-OTHER,N,350,Y
T405476,,,N,,N
T405477,,,N,,N
T405478,GW-OTHER,GW-OTHER,N,500,Y
T405479,,,N,,N
T405480,WTY-BUYBACK,WTY-BUYBACK,N,705,N
T405481,CANCEL,GW-OTHER,N,2249,N
T405482,,,N,,N
T405483,,,N,,N
T405484,,,N,,N
T405485,,,N,,N
T405486,,,N,,Y
T405487,RETURN-QC-OK,RETURN-QC-OK,N,2974,Y
T405488,,,N,,N
T405489,,,N,,N
T405490,,,N,,N
T405491,,,N,,N
T405492,RETURN-QC-OK,RETURN-QC-OK,N,3324,N
T405493,,,N,,N
T405494,DOA-REPL,GW-OTHER,N,3499,N
T405495,,,N,,N
T405496,,,N,,N
T405497,PRICE-ADJ,GW-OTHER,N,300,Y
T405498,,,N,,N
T405499,DUP-PAYMENT,DUP-PAYMENT,N,2124,N
T405500,DOA-REPL,DOA-REPL,Y,3149,N
T405501,DOA-REPL,DOA-REPL,N,1299,N
T405502,,,N,,Y
T405503,,,N,,N
T405504,,,N,,Y
T405505,,,N,,N
T405506,,,N,,Y
T405507,WTY-BUYBACK,GW-OTHER,N,1521,N
T405508,GW-OTHER,GW-OTHER,N,200,Y
T405509,,,N,,N
T405510,,,N,,N
T405511,,,N,,N
T405512,,,N,,N
T405513,,,N,,N
T405514,,,N,,N
T405515,,,N,,Y
T405516,GW-OTHER,GW-OTHER,N,250,N
T405517,,,N,,Y
T405518,CANCEL,GW-OTHER,N,3499,Y
T405519,,,N,,N
T405520,,,N,,N
T405521,DOA-REPL,DOA-REPL,N,5849,N
T405522,,,N,,N
T405523,,,N,,N
T405524,CANCEL,CANCEL,N,5524,N
T405525,RETURN-QC-OK,GW-OTHER,N,6299,N
T405526,PRICE-ADJ,PRICE-ADJ,N,100,N
T405527,,,N,,N
T405528,,,N,,N
T405529,DOA-REPL,GW-OTHER,Y,1999,N
T405530,DOA-REPL,DOA-REPL,N,5999,N
T405531,,,N,,N
T405532,CANCEL,CANCEL,N,6499,N
T405533,,,N,,N
T405534,,,N,,Y
T405535,,,N,,N
T405536,DOA-REPL,GW-OTHER,N,2374,N
T405537,,,N,,N
T405538,,,N,,Y
T405539,RETURN-QC-OK,GW-OTHER,N,2499,N
T405540,,,N,,N
T405541,,,N,,Y
T405542,,,N,,N
T405543,,,N,,N
T405544,GW-OTHER,GW-OTHER,N,150,Y
T405545,,,N,,N
T405546,,,N,,N
T405547,,,N,,N
T405548,,,N,,Y
T405549,,,N,,Y
T405550,,,N,,N
T405551,PRICE-ADJ,GW-OTHER,N,100,N
T405552,,,N,,N
T405553,,,N,,Y
T405554,,,N,,Y
T405555,,,N,,N
T405556,,,N,,Y
T405557,,,N,,N
T405558,PRICE-ADJ,GW-OTHER,N,100,N
T405559,DUP-PAYMENT,DUP-PAYMENT,N,3499,Y
T405560,CANCEL,CANCEL,N,6999,Y
T405561,,,N,,N
T405562,,,N,,Y
T405563,,,N,,N
T405564,,,N,,N
T405565,CANCEL,CANCEL,N,3499,N
T405566,,,N,,N
T405567,,,N,,Y
T405568,,,N,,Y
T405569,,,N,,Y
T405570,DOA-REPL,GW-OTHER,N,1999,N
T405571,,,N,,Y
T405572,,,N,,Y
T405573,CANCEL,CANCEL,N,5099,N
T405574,,,N,,N
T405575,GW-OTHER,GW-OTHER,N,500,Y
T405576,,,N,,Y
T405577,,,N,,N
T405578,PRICE-ADJ,PRICE-ADJ,N,500,N
T405579,,,N,,N
T405580,RETURN-QC-OK,RETURN-QC-OK,N,2249,N
T405581,,,N,,N
T405582,,,N,,Y
T405583,,,N,,N
T405584,,,N,,Y
T405585,,,N,,Y
T405586,,,N,,Y
T405587,,,N,,N
T405588,,,N,,N
T405589,,,N,,N
T405590,,,N,,Y
T405591,,,N,,N
T405592,,,N,,Y
T405593,,,N,,N
T405594,,,N,,Y
T405595,DOA-REPL,GW-OTHER,N,718,N
T405596,,,N,,N
T405597,,,N,,N
T405598,,,N,,N
T405599,DOA-REPL,GW-OTHER,N,5949,N
T405600,,,N,,N
T405601,CANCEL,DUP-PAYMENT,N,6999,N
T405602,,,N,,N
T405603,,,N,,N
T405604,,,N,,N
T405605,,,N,,Y
T405606,,,N,,Y
T405607,DOA-REPL,DOA-REPL,N,1709,Y
T405608,,,N,,Y
T405609,DOA-REPL,GW-OTHER,N,2499,Y
T405610,,,N,,N
T405611,,,N,,Y
T405612,,,N,,Y
T405613,,,N,,Y
T405614,RETURN-QC-OK,RETURN-QC-OK,Y,3149,N
T405615,LOST-TRANSIT,GW-OTHER,N,5849,N
T405616,,,N,,N
T405617,,,N,,N
T405618,,,N,,N
T405619,,,N,,N
T405620,,,N,,N
T405621,,,N,,Y
T405622,DOA-REPL,DOA-REPL,N,3149,N
T405623,,,N,,Y
T405624,,,N,,N
T405625,,,N,,N
T405626,,,N,,Y
T405627,,,N,,N
T405628,CANCEL,GW-OTHER,N,2374,Y
T405629,GW-OTHER,GW-OTHER,N,250,Y
T405630,,,N,,N
T405631,PRICE-ADJ,GW-OTHER,N,200,Y
T405632,,,N,,Y
T405633,,,N,,N
T405634,,,N,,N
T405635,,,N,,N
T405636,,,N,,Y
T405637,,,N,,N
T405638,,,N,,Y
T405639,,,N,,N
T405640,,,N,,Y
T405641,,,N,,N
T405642,DUP-PAYMENT,DUP-PAYMENT,N,6649,Y
T405643,LOST-TRANSIT,LOST-TRANSIT,N,1799,N
T405644,,,N,,N
T405645,,,N,,N
T405646,,,N,,N
T405647,,,N,,Y
T405648,DOA-REPL,GW-OTHER,N,1439,Y
T405649,DOA-REPL,GW-OTHER,Y,4999,N
T405650,,,N,,Y
T405651,,,N,,N
T405652,,,N,,N
T405653,,,N,,Y
T405654,,,N,,Y
T405655,,,N,,N
T405656,,,N,,N
T405657,,,N,,Y
T405658,,,N,,Y
T405659,,,N,,N
T405660,,,N,,N
T405661,,,N,,Y
T405662,,,N,,Y
T405663,,,N,,Y
T405664,,,N,,N
T405665,,,N,,N
T405666,,,N,,N
T405667,,,N,,N
T405668,PRICE-ADJ,PRICE-ADJ,N,500,N
T405669,,,N,,N
T405670,,,N,,N
T405671,RETURN-QC-OK,GW-OTHER,N,5849,N
T405672,,,N,,Y
T405673,,,N,,N
T405674,,,N,,N
T405675,,,N,,N
T405676,,,N,,Y
T405677,,,N,,N
T405678,,,N,,N
T405679,,,N,,Y
T405680,RETURN-QC-OK,GW-OTHER,N,2249,N
T405681,RETURN-QC-OK,GW-OTHER,Y,2519,N
T405682,,,N,,Y
T405683,RETURN-QC-OK,GW-OTHER,N,1169,N
T405684,,,N,,N
T405685,,,N,,Y
T405686,,,N,,N
T405687,,,N,,Y
T405688,,,N,,N
T405689,,,N,,Y
T405690,,,N,,N
T405691,,,N,,N
T405692,,,N,,N
T405693,,,N,,N
T405694,,,N,,Y
T405695,,,N,,Y
T405696,PRICE-ADJ,GW-OTHER,N,100,N
T405697,,,N,,N
T405698,,,N,,N
T405699,,,N,,N
T405700,,,N,,N
T405701,,,N,,N
T405702,,,N,,Y
T405703,,,N,,N
T405704,DOA-REPL,GW-OTHER,N,1999,N
T405705,,,N,,N
T405706,,,N,,N
T405707,,,N,,N
T405708,,,N,,N
T405709,,,N,,N
T405710,,,N,,N
T405711,,,N,,N
T405712,,,N,,N
T405713,LOST-TRANSIT,LOST-TRANSIT,N,718,Y
T405714,,,N,,Y
T405715,,,N,,N
T405716,,,N,,N
T405717,,,N,,N
T405718,,,N,,Y
T405719,,,N,,Y
T405720,WTY-BUYBACK,GW-OTHER,N,2067,N
T405721,,,N,,N
